trip_id,route_id,agency_id,route_type,direction_id,origin_stop_id,destination_stop_id,n_stops,departure_hour,departure_minute,distance_km,duration_minutes,service_date
OCESN43143R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87142000:16:1727:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87142000,16,16,10,37.20800483872758,77.0,2026-12-11
OCESN43144R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87142000:87175091:12:1840:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87142000,StopPoint:OCECar TER-87175091,12,17,40,37.20800483872758,60.0,2026-12-11
OCESN43145R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87142000:6:1443:20261212,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87142000,6,13,47,37.20800483872758,56.0,2026-12-12
OCESN43146R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87142000:87175091:6:1607:20261212,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87142000,StopPoint:OCECar TER-87175091,6,15,11,37.20800483872758,56.0,2026-12-12
OCESN431461R1187_R:CTE:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::80142927:80143099:5:2352:20261206,FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,1187,2,0,StopPoint:OCECar TER-80142927,StopPoint:OCECar TER-80143099,5,23,2,15.204941821766198,50.0,2026-12-06
OCESN431463R1187_R:CTE:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::80142927:80143099:5:102:20261207,FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,1187,2,0,StopPoint:OCECar TER-80142927,StopPoint:OCECar TER-80143099,5,0,12,15.204941821766198,50.0,2026-12-07
OCESN431464R1187_R:CTE:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::80143099:80142927:5:2258:20261206,FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,1187,2,1,StopPoint:OCECar TER-80143099,StopPoint:OCECar TER-80142927,5,22,8,15.204941821766198,50.0,2026-12-06
OCESN431466R1187_R:CTE:FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F::80143099:80142927:5:2408:20261206,FR:Line::7BA6A09D-4D2A-4474-992B-817EEBF7B17F:,1187,2,1,StopPoint:OCECar TER-80143099,StopPoint:OCECar TER-80142927,5,23,18,15.204941821766198,50.0,2026-12-06
OCESN43147R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87142000:16:1817:20261212,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87142000,16,17,0,37.20800483872758,77.0,2026-12-12
OCESN43148R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87142000:87175091:16:1934:20261212,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87142000,StopPoint:OCECar TER-87175091,16,18,24,37.20800483872758,70.0,2026-12-12
OCESN43149R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175000:87142000:14:1244:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175000,StopPoint:OCECar TER-87142000,14,10,50,60.812118374841994,114.0,2026-12-11
OCESN43150R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87142000:87175091:16:1330:20261212,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87142000,StopPoint:OCECar TER-87175091,16,12,20,37.20800483872758,70.0,2026-12-12
OCESN43151R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87175091:87142000:11:719:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,0,StopPoint:OCECar TER-87175091,StopPoint:OCECar TER-87142000,11,6,18,37.20800483872758,61.0,2026-12-11
OCESN43152R1187_R:CTE:FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35::87142000:87175091:16:1945:20261211,FR:Line::28E1AA1C-4C14-4852-9BDD-2179DB579F35:,1187,3,1,StopPoint:OCECar TER-87142000,StopPoint:OCECar TER-87175091,16,18,35,37.20800483872758,70.0,2026-12-11
OCESN431701R1187_R:CTE:FR:Line::0D8BFBF7-551C-44B1-8DF9-465F01EEE633::87214056:87214247:6:506:20261026,FR:Line::0D8BFBF7-551C-44B1-8DF9-465F01EEE633:,1187,2,UNKNOWN,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,4,25,16.00522143097712,41.0,2026-10-26
OCESN431703R1187_R:CTE:FR:Line::0D8BFBF7-551C-44B1-8DF9-465F01EEE633::87214056:87214247:6:606:20261026,FR:Line::0D8BFBF7-551C-44B1-8DF9-465F01EEE633:,1187,2,UNKNOWN,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,5,25,16.00522143097712,41.0,2026-10-26
OCESN431726R1187_R:CTE:FR:Line::0D8BFBF7-551C-44B1-8DF9-465F01EEE633::87214247:87214056:6:2328:20261023,FR:Line::0D8BFBF7-551C-44B1-8DF9-465F01EEE633:,1187,2,UNKNOWN,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,22,50,16.00522143097712,38.0,2026-10-23
OCESN431740R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:658:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,6,20,16.00522143097712,38.0,2026-10-24
OCESN431742R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:758:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,7,20,16.00522143097712,38.0,2026-10-24
OCESN431743R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:604:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,5,23,16.00522143097712,41.0,2026-10-24
OCESN431744R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:858:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,8,20,16.00522143097712,38.0,2026-10-24
OCESN431745R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:706:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,6,25,16.00522143097712,41.0,2026-10-24
OCESN431746R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1058:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,10,20,16.00522143097712,38.0,2026-10-24
OCESN431747R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:806:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,7,25,16.00522143097712,41.0,2026-10-24
OCESN431748R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1258:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,12,20,16.00522143097712,38.0,2026-10-24
OCESN431749R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:906:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,8,25,16.00522143097712,41.0,2026-10-24
OCESN431750R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1458:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,14,20,16.00522143097712,38.0,2026-10-24
OCESN431751R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1106:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,10,25,16.00522143097712,41.0,2026-10-24
OCESN431752R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1658:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,16,20,16.00522143097712,38.0,2026-10-24
OCESN431753R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1306:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,12,25,16.00522143097712,41.0,2026-10-24
OCESN431754R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1758:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,17,20,16.00522143097712,38.0,2026-10-24
OCESN431755R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1506:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,14,25,16.00522143097712,41.0,2026-10-24
OCESN431756R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1858:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,18,20,16.00522143097712,38.0,2026-10-24
OCESN431757R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1706:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,16,25,16.00522143097712,41.0,2026-10-24
OCESN431758R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1958:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,19,20,16.00522143097712,38.0,2026-10-24
OCESN431759R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1806:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,17,25,16.00522143097712,41.0,2026-10-24
OCESN431760R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:2058:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,20,20,16.00522143097712,38.0,2026-10-24
OCESN431761R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1906:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,18,25,16.00522143097712,41.0,2026-10-24
OCESN431762R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:2158:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,21,20,16.00522143097712,38.0,2026-10-24
OCESN431763R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:2006:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,19,25,16.00522143097712,41.0,2026-10-24
OCESN431764R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:2258:20261024,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,22,20,16.00522143097712,38.0,2026-10-24
OCESN431770R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:828:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,7,50,16.00522143097712,38.0,2026-10-25
OCESN431771R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:734:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,6,53,16.00522143097712,41.0,2026-10-25
OCESN431772R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:928:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,8,50,16.00522143097712,38.0,2026-10-25
OCESN431773R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:834:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,7,53,16.00522143097712,41.0,2026-10-25
OCESN431774R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1128:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,10,50,16.00522143097712,38.0,2026-10-25
OCESN431775R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:934:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,8,53,16.00522143097712,41.0,2026-10-25
OCESN431776R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1328:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,12,50,16.00522143097712,38.0,2026-10-25
OCESN431777R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1134:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,10,53,16.00522143097712,41.0,2026-10-25
OCESN431778R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1528:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,14,50,16.00522143097712,38.0,2026-10-25
OCESN431779R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1334:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,12,53,16.00522143097712,41.0,2026-10-25
OCESN431780R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1728:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,16,50,16.00522143097712,38.0,2026-10-25
OCESN431781R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1534:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,14,53,16.00522143097712,41.0,2026-10-25
OCESN431782R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1828:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,17,50,16.00522143097712,38.0,2026-10-25
OCESN431783R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1734:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,16,53,16.00522143097712,41.0,2026-10-25
OCESN431784R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:1928:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,18,50,16.00522143097712,38.0,2026-10-25
OCESN431785R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1834:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,17,53,16.00522143097712,41.0,2026-10-25
OCESN431786R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:2028:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,19,50,16.00522143097712,38.0,2026-10-25
OCESN431787R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:1934:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,18,53,16.00522143097712,41.0,2026-10-25
OCESN431789R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214056:87214247:6:2034:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,0,StopPoint:OCECar TER-87214056,StopPoint:OCECar TER-87214247,6,19,53,16.00522143097712,41.0,2026-10-25
OCESN431790R1187_R:CTE:FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989::87214247:87214056:6:2228:20261025,FR:Line::5ed2f41e-5576-4745-96f5-3682a3f86989:,1187,2,1,StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214056,6,21,50,16.00522143097712,38.0,2026-10-25
OCESN431802R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87212027:87214726:11:848:20261029,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87212027,StopPoint:OCECar TER-87214726,11,7,20,41.20173228286974,88.0,2026-10-29
OCESN431802R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214577:87214726:10:848:20261210,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87214577,StopPoint:OCECar TER-87214726,10,7,50,23.233627929703275,58.0,2026-12-10
OCESN431804R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214577:87214726:9:1017:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87214577,StopPoint:OCECar TER-87214726,9,9,20,23.233627929703275,57.0,2026-10-23
OCESN431808R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214577:87214783:13:1206:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87214577,StopPoint:OCECar TER-87214783,13,10,45,35.68501144262066,81.0,2026-10-23
OCESN431810R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214577:87144014:16:1400:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87214577,StopPoint:OCECar TER-87144014,16,12,10,49.631796984534716,110.0,2026-10-23
OCESN431810R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214783:87144014:3:1356:20261030,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87214783,StopPoint:OCECar TER-87144014,3,13,28,13.988426678003632,28.0,2026-10-30
OCESN431812R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214577:87144014:12:1613:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87214577,StopPoint:OCECar TER-87144014,12,14,25,49.631796984534716,108.0,2026-10-23
OCESN431815R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214726:87214577:10:934:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87214726,StopPoint:OCECar TER-87214577,10,8,35,23.233627929703275,59.0,2026-10-23
OCESN431817R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214726:87214577:9:958:20261210,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87214726,StopPoint:OCECar TER-87214577,9,9,0,23.233627929703275,58.0,2026-12-10
OCESN431817R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214726:87214577:9:958:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87214726,StopPoint:OCECar TER-87214577,9,9,0,23.233627929703275,58.0,2026-10-23
OCESN431819R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214726:87214577:10:1149:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87214726,StopPoint:OCECar TER-87214577,10,10,50,23.233627929703275,59.0,2026-10-23
OCESN431821R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214783:87214577:14:1328:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87214783,StopPoint:OCECar TER-87214577,14,12,6,35.68501144262066,82.0,2026-10-23
OCESN431825R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87144014:87214726:4:1708:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87144014,StopPoint:OCECar TER-87214726,4,16,18,27.472854009957842,50.0,2026-10-23
OCESN431898R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214577:87214643:2:1110:20261019,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87214577,StopPoint:OCECar TER-87214643,2,10,45,13.938467597796317,25.0,2026-10-19
OCESN431900R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87144014:87144006:4:845:20261106,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87144014,StopPoint:OCECar TER-87144006,4,7,25,39.2764654990744,80.0,2026-11-06
OCESN431901R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87144006:87144014:4:720:20261106,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87144006,StopPoint:OCECar TER-87144014,4,6,0,39.2764654990744,80.0,2026-11-06
OCESN431902R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87144014:87144006:4:1002:20261106,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87144014,StopPoint:OCECar TER-87144006,4,8,42,39.2764654990744,80.0,2026-11-06
OCESN431902R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214726:87144006:7:1011:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87214726,StopPoint:OCECar TER-87144006,7,8,0,64.6940177389471,131.0,2026-10-23
OCESN431902R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87214783:87144006:5:1008:20261030,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87214783,StopPoint:OCECar TER-87144006,5,8,20,52.940977881120055,108.0,2026-10-30
OCESN431903R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87144006:87144014:4:930:20261106,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87144006,StopPoint:OCECar TER-87144014,4,8,10,39.2764654990744,80.0,2026-11-06
OCESN431903R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87144006:87214577:16:1128:20261023,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87144006,StopPoint:OCECar TER-87214577,16,8,20,87.81380430614746,188.0,2026-10-23
OCESN431903R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87144006:87214783:5:957:20261030,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,0,StopPoint:OCECar TER-87144006,StopPoint:OCECar TER-87214783,5,8,10,52.940977881120055,107.0,2026-10-30
OCESN431904R1187_R:CTE:FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85::87144014:87144006:4:1156:20261106,FR:Line::2474299f-32b6-4da6-bef4-69ae2cdcae85:,1187,2,1,StopPoint:OCECar TER-87144014,StopPoint:OCECar TER-87144006,4,10,36,39.2764654990744,80.0,2026-11-06
